Pali_Word,Han_Word,Co_Occur,PMI,IDF,Score,Precision,Recall,F_Score
ularabhogakula,豪貴族,4.0,7.9577,4.7739,37.9891,2.0,0.2,0.3636
ularabhogakula,真人,4.0,7.9577,4.7739,37.9891,2.0,0.2,0.3636
paticca,解脫,5.0,7.6015,4.9852,37.8952,1.25,0.3125,0.5
etadavoca,爾時,3.0,6.5978,5.739,37.8646,0.2727,0.4286,0.3333
sattha,逝世,3.0,7.0832,5.3335,37.7784,0.6,0.2727,0.375
sattha,祐,3.0,7.0832,5.3335,37.7784,0.6,0.2727,0.375
sattha,上士,3.0,7.0832,5.3335,37.7784,0.6,0.2727,0.375
sattha,天人,3.0,7.0832,5.3335,37.7784,0.6,0.2727,0.375
sattha,佛眾,3.0,7.0832,5.3335,37.7784,0.6,0.2727,0.375
yathabhutam,纏,4.0,6.9577,5.4205,37.7143,0.5,0.4,0.4444
uddhamadho,悲喜,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
uddhamadho,修遍,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
uddhamadho,上下,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
vipulena,上下,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbadhi,無怨,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbattataya,甚大無量,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbattataya,極廣,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
abyabajjhena,甚大無量,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
abyabajjhena,遊,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
abyabajjhena,結無怨,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbavantam,悲喜,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
appamanena,修遍,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
vipulena,結無怨,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
vipulena,四維,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
vipulena,遊,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
abyabajjhena,四維,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbavantam,甚大無量,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
abyabajjhena,上下,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
appamanena,上下,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
ekam,一方,4.0,6.9577,5.4205,37.7143,0.5,0.4,0.4444
ekam,四維,4.0,6.9577,5.4205,37.7143,0.5,0.4,0.4444
ekam,修遍,4.0,6.9577,5.4205,37.7143,0.5,0.4,0.4444
ekam,甚大無量,4.0,6.9577,5.4205,37.7143,0.5,0.4,0.4444
tiriyam,上下,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
tiriyam,悲喜,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
tiriyam,四維,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
tiriyam,普周,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
tiriyam,慈俱無結,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbavantam,結無怨,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbavantam,修遍,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
mahaggatena,四方,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
mahaggatena,慈俱無結,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
mahaggatena,四維,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
vipulena,四方,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
averena,慈俱無結,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
averena,普周,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
averena,修遍,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
averena,悲喜,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
uddhamadho,甚大無量,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
uddhamadho,極廣,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
mahaggatena,無怨,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
averena,甚大無量,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbattataya,結無怨,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
mahaggatena,悲喜,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbattataya,四方,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbattataya,修遍,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbavantam,遊,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbadhi,甚大無量,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbadhi,悲喜,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
appamanena,四方,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
appamanena,甚大無量,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
appamanena,悲喜,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbadhi,結無怨,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
sabbadhi,遊,3.0,6.9577,5.4205,37.7143,0.5,0.3,0.375
pativiratam,婬,4.0,8.4722,4.4511,37.711,4.0,0.1429,0.2759
abhinandunti,彼諸,13.0,7.2796,5.1794,37.7038,0.8125,1.0,0.8966
attamana,彼諸,13.0,7.2796,5.1794,37.7038,0.8125,1.0,0.8966
gacchanti,豪貴族,21.0,7.8906,4.7739,37.6688,1.9091,1.05,1.3548
gacchanti,真人,21.0,7.8906,4.7739,37.6688,1.9091,1.05,1.3548
papima,弟子,5.0,8.6473,4.3527,37.6391,5.0,0.1613,0.3125
pubbe,汝,4.0,6.6946,5.6212,37.6319,0.3333,0.5,0.4
nisidimsu,曇,4.0,7.6072,4.9281,37.4886,1.3333,0.2353,0.4
puriso,受樂,3.0,6.3727,5.8725,37.4239,0.2,0.5,0.2857
tvam,無病,4.0,7.0128,5.3335,37.403,0.5714,0.3636,0.4444
sariputtassa,梨子,3.0,7.3727,5.0458,37.2015,1.0,0.2,0.3333
sariputtassa,舍,3.0,7.3727,5.0458,37.2015,1.0,0.2,0.3333
evamaha,瞿,3.0,7.3727,5.0458,37.2015,1.0,0.2,0.3333
satta,聖所見謂,7.0,7.2796,5.1104,37.2015,0.875,0.5,0.6364
satta,常住,9.0,7.4495,4.9852,37.1375,1.125,0.5625,0.75
ariyanam,思惟,3.0,7.1641,5.1794,37.1056,0.75,0.2308,0.3529
bhagavantam,往詣,3.0,6.6946,5.5158,36.9266,0.375,0.3333,0.3529
vedeti,聖所見謂,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
vedeti,不變,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
evarupa,不變,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
vedeti,聖所見,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
addha,聖所見謂,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
addha,聖所見,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
addha,不變,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
evarupa,聖所見謂,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
evarupa,聖所見,5.0,7.2092,5.1104,36.8418,0.8333,0.3571,0.5
pitisukham,離欲離,3.0,6.5426,5.6212,36.7775,0.3,0.375,0.3333
issaranimmanahetu,所知,3.0,7.6166,4.8227,36.7327,1.5,0.1579,0.2857
adassavi,不知,3.0,7.6166,4.8227,36.7327,1.5,0.1579,0.2857
vanno,不知,3.0,7.6166,4.8227,36.7327,1.5,0.1579,0.2857
akovido,不知,3.0,7.6166,4.8227,36.7327,1.5,0.1579,0.2857
pubbekatahetu,所知,3.0,7.6166,4.8227,36.7327,1.5,0.1579,0.2857
abhinanditi,及諸,9.0,7.1827,5.1104,36.7065,0.8182,0.6429,0.72
ayasmato,阿那,3.0,6.9577,5.2535,36.552,0.6,0.25,0.3529
sukha,常住,5.0,7.2796,4.9852,36.2904,1.0,0.3125,0.4762
anasava,常住,5.0,7.2796,4.9852,36.2904,1.0,0.3125,0.4762
tadisova,弟子,4.0,8.3254,4.3527,36.2379,4.0,0.129,0.25
bhagava,則以,4.0,5.6286,6.4321,36.2036,0.0597,1.3333,0.1143
bhagava,瞿曇施,4.0,5.6286,6.4321,36.2036,0.0597,1.3333,0.1143
bhagava,疑蓋淨,4.0,5.6286,6.4321,36.2036,0.0597,1.3333,0.1143
bhagava,戒淨,4.0,5.6286,6.4321,36.2036,0.0597,1.3333,0.1143
bhagava,故以,4.0,5.6286,6.4321,36.2036,0.0597,1.3333,0.1143
rupa,意識,3.0,5.8202,6.209,36.1374,0.0909,0.75,0.1622
rupa,盛陰覺,3.0,5.8202,6.209,36.1374,0.0909,0.75,0.1622
rupa,陰若,3.0,5.8202,6.209,36.1374,0.0909,0.75,0.1622
rupa,說五盛,3.0,5.8202,6.209,36.1374,0.0909,0.75,0.1622
rupa,法若見,3.0,5.8202,6.209,36.1374,0.0909,0.75,0.1622
nesam,方便,3.0,7.0572,5.1104,36.065,0.75,0.2143,0.3333
jati,不變,3.0,7.0572,5.1104,36.065,0.75,0.2143,0.3333
yasassi,豪貴族,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
yasassi,真人,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
nato,豪貴族,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
nevasannanasannayatanam,無量,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
uccakula,真人,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
bahussuto,豪貴族,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
bahussuto,真人,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
uccakula,豪貴族,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
nato,真人,3.0,7.5426,4.7739,36.0078,1.5,0.15,0.2727
etadavoca,叉手,3.0,6.4051,5.6212,36.0046,0.2727,0.375,0.3158
sammaditthi,不壞,3.0,5.7771,6.209,35.87,0.0882,0.75,0.1579
sammaditthi,淨入,3.0,5.7771,6.209,35.87,0.0882,0.75,0.1579
sammaditthi,為八是,3.0,5.7771,6.209,35.87,0.0882,0.75,0.1579
sammaditthi,真云何,3.0,5.7771,6.209,35.87,0.0882,0.75,0.1579
sammaditthi,如真謂,3.0,5.7771,6.209,35.87,0.0882,0.75,0.1579
patisamvedenti,所知,9.0,7.3942,4.8227,35.6602,1.2857,0.4737,0.6923
sukhadukkham,所知,9.0,7.3942,4.8227,35.6602,1.2857,0.4737,0.6923
gotama,瞿,4.0,7.0508,5.0458,35.5771,0.8,0.2667,0.4
kayo,受持,4.0,7.0508,5.0458,35.5771,0.8,0.2667,0.4
attamano,及諸,9.0,6.9417,5.1104,35.4749,0.6923,0.6429,0.6667
catuttham,無怨,3.0,6.5426,5.4205,35.4646,0.375,0.3,0.3333
catuttham,上下,3.0,6.5426,5.4205,35.4646,0.375,0.3,0.3333
catuttham,結無怨,3.0,6.5426,5.4205,35.4646,0.375,0.3,0.3333
catuttham,甚大無量,3.0,6.5426,5.4205,35.4646,0.375,0.3,0.3333
catuttham,悲喜,3.0,6.5426,5.4205,35.4646,0.375,0.3,0.3333
mase,隨,3.0,7.1921,4.9281,35.4432,1.0,0.1765,0.3
evamaha,曇,3.0,7.1921,4.9281,35.4432,1.0,0.1765,0.3
vimuccati,如,3.0,7.4722,4.7274,35.3242,1.5,0.1429,0.2609
ekamantam,却,4.0,6.8873,5.1104,35.1966,0.6667,0.2857,0.4
ekamantam,一面,4.0,6.8873,5.1104,35.1966,0.6667,0.2857,0.4
anando,及諸,6.0,6.8873,5.1104,35.1966,0.6667,0.4286,0.5217
nijjinnam,瞿,3.0,6.9577,5.0458,35.1073,0.75,0.2,0.3158
gotamena,瞿,3.0,6.9577,5.0458,35.1073,0.75,0.2,0.3158
parikkhayam,賤,14.0,7.5634,4.6404,35.097,1.75,0.6087,0.9032
anekavihitam,訖,4.0,6.7718,5.1794,35.0737,0.5714,0.3077,0.4
vedeti,常住,5.0,7.0166,4.9852,34.9791,0.8333,0.3125,0.4545
addha,常住,5.0,7.0166,4.9852,34.9791,0.8333,0.3125,0.4545
evarupa,常住,5.0,7.0166,4.9852,34.9791,0.8333,0.3125,0.4545
tathagato,不變,9.0,6.8348,5.1104,34.9285,0.6429,0.6429,0.6429
tathagato,聖所見,9.0,6.8348,5.1104,34.9285,0.6429,0.6429,0.6429
satta,所知,9.0,7.2016,4.8227,34.7312,1.125,0.4737,0.6667
issaranimmanahetu,究竟,3.0,7.4051,4.6829,34.6777,1.5,0.1364,0.25
pubbekatahetu,究竟,3.0,7.4051,4.6829,34.6777,1.5,0.1364,0.25
jhanam,離欲離,3.0,6.1641,5.6212,34.6498,0.2308,0.375,0.2857
aham,二人,3.0,5.7353,6.0267,34.5647,0.1071,0.6,0.1818
tatiyam,遊,3.0,6.3727,5.4205,34.5435,0.3333,0.3,0.3158
dutiyam,四維,4.0,6.3727,5.4205,34.5435,0.3333,0.4,0.3636
dutiyam,四方,4.0,6.3727,5.4205,34.5435,0.3333,0.4,0.3636
dutiyam,修遍,4.0,6.3727,5.4205,34.5435,0.3333,0.4,0.3636
dutiyam,上下,4.0,6.3727,5.4205,34.5435,0.3333,0.4,0.3636
dutiyam,悲喜,4.0,6.3727,5.4205,34.5435,0.3333,0.4,0.3636
sahapi,癡,3.0,7.9103,4.3527,34.4313,3.0,0.0968,0.1875
parikkhayam,出家,15.0,7.5426,4.5603,34.397,1.875,0.6,0.9091
etadavoca,往詣,3.0,6.2352,5.5158,34.3924,0.2727,0.3333,0.3
ekamantam,瞿,4.0,6.7877,5.0458,34.2499,0.6667,0.2667,0.381
